forecast_week,split,universe,benchmark_ticker,ticker,company_name,sector,stock_return,market_return,risk_free_yield_pct,risk_free_return,excess_return,characteristic_date,mom5d,mom20d,mom60d,close_vs_sma20d,maxret20d,minret20d,donchian_pos20d,efficiency_ratio20d,bop_mean20d,clv_mean20d,log_dolvol20d,abn_dolvol20d,illiq20d,natr20d,rv20d,downside_rv20d,rsi20d,adx20d,mom10d,mom120d,high52w_gap,close_vs_sma60d,rv60d,rv_ratio_20_60,skew60d,illiq60d,dolvol_trend,hl_spread20d,beta_mkt60d,ivol_mkt60d,mom5d_rank,mom20d_rank,mom60d_rank,close_vs_sma20d_rank,maxret20d_rank,minret20d_rank,donchian_pos20d_rank,efficiency_ratio20d_rank,bop_mean20d_rank,clv_mean20d_rank,log_dolvol20d_rank,abn_dolvol20d_rank,illiq20d_rank,natr20d_rank,rv20d_rank,downside_rv20d_rank,rsi20d_rank,adx20d_rank,mom10d_rank,mom120d_rank,high52w_gap_rank,close_vs_sma60d_rank,rv60d_rank,rv_ratio_20_60_rank,skew60d_rank,illiq60d_rank,dolvol_trend_rank,hl_spread20d_rank,beta_mkt60d_rank,ivol_mkt60d_rank,complete_characteristics,usable_for_ml
2023-07-07,development,Hang Seng Index,^HSI,0066.HK,MTR CORPORATION,Commerce & Industry,-0.0277778921454732,-0.0291138696809114,5.43,0.0010145945647097,-0.0287924867101829,2023-06-30,-0.0055248723451128,0.0069929892508941,-0.0287246087723099,-0.0178693258522477,0.02097902963371,-0.0149456517655203,0.1081086096184659,0.0467285623256315,0.1148413299708931,0.0420905655390837,18.12423708252455,1.1350572058250643,1.1525435447144916e-10,1.6386129785830004,0.1461397072903404,0.0912478102279008,40.255135129395065,16.964355328570946,-0.0217390533302401,-0.1085874980663205,-0.1407947199874633,-0.0373114575833549,0.1347708247124445,1.0843571492728727,-0.057004803277667,9.568316856713544e-11,-0.1005553276551296,0.014730358081114,0.3763943367246061,0.1135215412725942,-0.1835443037974683,-0.2848101265822784,0.1455696202531645,-0.0569620253164557,-0.4113924050632911,0.4873417721518988,-0.3987341772151899,-0.3481012658227848,0.3354430379746835,-0.0696202531645569,-0.3481012658227848,0.4620253164556962,0.1962025316455696,-0.4493670886075949,-0.4493670886075949,-0.4493670886075949,-0.3860759493670886,0.2088607594936709,0.1455696202531645,-0.1075949367088607,0.2088607594936709,0.0443037974683544,-0.4873417721518987,0.0822784810126582,-0.2594936708860759,0.1582278481012657,-0.0063291139240506,-0.4240506329113924,-0.4367088607594936,-0.4746835443037974,True,True
2023-07-07,development,Hang Seng Index,^HSI,0101.HK,HANG LUNG PPT,Properties,-0.0462811568853187,-0.0291138696809114,5.43,0.0010145945647097,-0.0472957514500284,2023-06-30,-0.0114377511870982,-0.0273309702075388,-0.1403951541114944,-0.0590978019060808,0.041800787629906,-0.0377356802529211,0.0602416613402067,0.1030296468131307,-0.0432574679833862,-0.0089429011880532,17.487174178705978,1.0749205684292868,3.529374932700035e-10,3.129062155312156,0.2789764862584344,0.2015829755221778,37.87513395414776,12.413856537902126,-0.0847199741346124,-0.1719402695605767,-0.2151434579427013,-0.0849552169731397,0.2827187861517719,0.9867631721815312,0.2799381629006108,2.9713517558033165e-10,-0.2245156497257276,0.0278509754656217,0.9902049608235144,0.2088228114310326,-0.2468354430379746,-0.4113924050632911,-0.2848101265822784,-0.4240506329113924,-0.1075949367088607,-0.1582278481012658,-0.4493670886075949,-0.2088607594936709,-0.2974683544303798,-0.2215189873417721,-0.4620253164556962,0.4493670886075949,0.4873417721518988,-0.0189873417721518,-0.1075949367088607,0.0949367088607594,-0.4493670886075949,-0.2468354430379746,-0.3481012658227848,-0.2848101265822784,-0.0569620253164557,-0.3860759493670886,-0.1582278481012658,-0.0949367088607595,-0.0063291139240506,0.4873417721518988,-0.3227848101265823,-0.0063291139240506,0.0189873417721518,-0.1582278481012658,True,True
2023-07-07,development,Hang Seng Index,^HSI,0175.HK,GEELY AUTO,Commerce & Industry,0.0083681597362472,-0.0291138696809114,5.43,0.0010145945647097,0.0073535651715374,2023-06-30,0.035753169801568,0.0850282206721129,-0.0194479482585764,0.0020965758488573,0.0543840659756322,-0.0365345626558548,0.5576370362095748,0.2745045090869921,0.0887606835556989,0.0703982275444528,19.446584430574624,0.8435040730173845,5.2163712546063935e-11,3.018955779182208,0.3082956787956193,0.179431444824306,51.06120798061023,9.316976194619876,-0.0372606743330922,-0.1424469547091147,-0.4870879023084973,0.0061809227099483,0.2909351515660159,1.0596714667724298,0.3129620761246728,4.217042139464768e-11,-0.2347334097529199,0.0270899199461586,1.148087427822155,0.1903755207063583,0.2848101265822784,0.2088607594936709,0.2215189873417721,0.1962025316455696,0.069620253164557,-0.1455696202531645,0.1708860759493671,0.259493670886076,0.259493670886076,0.069620253164557,0.0316455696202531,0.3860759493670885,-0.0316455696202531,-0.0949367088607595,-0.0189873417721518,0.0189873417721518,0.2848101265822784,-0.4493670886075949,-0.0063291139240506,-0.1835443037974683,-0.4240506329113924,0.3227848101265823,-0.0949367088607595,0.0443037974683544,0.0443037974683544,-0.120253164556962,-0.3860759493670886,-0.0822784810126582,0.1835443037974683,-0.2721518987341772,True,True
2023-07-07,development,Hang Seng Index,^HSI,0241.HK,ALI HEALTH,Commerce & Industry,-0.0084926042932326,-0.0291138696809114,5.43,0.0010145945647097,-0.0095071988579423,2023-06-30,0.053691390425395,0.0172785790550193,-0.1893286720090944,-0.023631797770333,0.0573769757449711,-0.0392562057257185,0.3333335488317327,0.0396038881337325,0.0568661279047327,0.0891048723564598,18.9061096641997,-1.488590615904215,1.3808134339333768e-10,4.38984083685907,0.4287349828305763,0.2771306780338028,43.96066536664122,17.146996248807767,-0.0872092284334825,-0.2917293156060151,-0.5208544984955539,-0.0881811616718487,0.4152065148906888,1.03258250401839,0.2114412401318202,1.1620651778181727e-10,-0.1358131903794444,0.0372232689340913,1.4918901049599251,0.2995695639262913,0.4113924050632911,-0.2088607594936709,-0.3987341772151899,-0.1582278481012658,0.1455696202531645,-0.1708860759493671,-0.0443037974683544,-0.3734177215189873,0.0949367088607594,0.1708860759493671,-0.1329113924050632,-0.4367088607594936,0.2468354430379746,0.3987341772151899,0.2848101265822784,0.3481012658227848,-0.1708860759493671,0.2215189873417721,-0.3607594936708861,-0.3987341772151899,-0.4493670886075949,-0.3987341772151899,0.3354430379746835,-0.0443037974683544,-0.0696202531645569,0.2341772151898734,-0.1075949367088607,0.2974683544303798,0.3354430379746835,0.2215189873417721,True,True
2023-07-07,development,Hang Seng Index,^HSI,0267.HK,CITIC,Commerce & Industry,-0.0909090796220112,-0.0291138696809114,5.43,0.0010145945647097,-0.0919236741867209,2023-06-30,-0.0009617942312316,0.0829353802755923,0.0664381724274172,0.0018945317453857,0.035359098936663,-0.024557953490329,0.6324521478313421,0.285421611567963,0.0709101622287849,0.0828001543209314,18.05493711120716,-0.7593145088346178,1.8961840924744192e-10,2.727701257994528,0.2661199766445745,0.1468317880139825,50.99728182276747,13.57750737793122,-0.0120396854232378,0.1893890712515284,-0.0736707451509893,0.0050132486118283,0.3052416510989866,0.8718337608463356,0.2768233309591336,1.7101712340497315e-10,-0.1374095000649902,0.0263503579224596,1.0718003548282555,0.2266046426194684,-0.1329113924050632,0.1708860759493671,0.3987341772151899,0.1835443037974683,-0.2215189873417721,0.2468354430379746,0.2468354430379746,0.2848101265822784,0.1835443037974683,0.120253164556962,-0.3860759493670886,-0.2341772151898734,0.3227848101265823,-0.1962025316455696,-0.1329113924050632,-0.1708860759493671,0.2721518987341772,-0.0696202531645569,0.2468354430379746,0.3734177215189873,0.4113924050632911,0.310126582278481,-0.0569620253164557,-0.3354430379746835,-0.0189873417721518,0.3354430379746835,-0.1455696202531645,-0.1075949367088607,0.1329113924050633,-0.120253164556962,True,True
2023-07-07,development,Hang Seng Index,^HSI,0288.HK,WH GROUP,Commerce & Industry,-0.0409638706345224,-0.0291138696809114,5.43,0.0010145945647097,-0.0419784651992321,2023-06-30,-0.0119047274250898,0.1046226872263336,-0.0313309237681677,0.0032441690715721,0.0426063679332024,-0.0283017937973177,0.6450756943907867,0.3958077417040719,0.1602605570744481,0.1725276488681878,17.75653454307548,-0.0395696469635743,2.4374749701264103e-10,2.6007765970898253,0.2365307953145894,0.1232039575151959,50.79523858620031,14.73144886244043,-0.0165875426869257,-0.0291971489955196,-0.2683542872678178,-0.0011979324851623,0.2337462317912976,1.0119127632644709,0.3918368823402225,2.1763314995837524e-10,-0.1634089099430262,0.02622526602388,0.8157682372727078,0.1738747557679244,-0.2594936708860759,0.3354430379746835,0.1329113924050633,0.2088607594936709,-0.0822784810126582,0.0569620253164556,0.2974683544303798,0.4367088607594936,0.4367088607594936,0.3987341772151899,-0.4367088607594936,0.1835443037974683,0.3734177215189873,-0.2468354430379746,-0.2341772151898734,-0.310126582278481,0.259493670886076,0.0569620253164556,0.1962025316455696,0.0822784810126582,-0.1582278481012658,0.2721518987341772,-0.2468354430379746,-0.0569620253164557,0.0949367088607594,0.3860759493670885,-0.2215189873417721,-0.120253164556962,-0.120253164556962,-0.3227848101265823,True,True
2023-07-07,development,Hang Seng Index,^HSI,0291.HK,CHINA RES BEER,Commerce & Industry,-0.0755813763001473,-0.0291138696809114,5.43,0.0010145945647097,-0.076595970864857,2023-06-30,0.0309690586396556,0.0716510203388363,-0.1931115506651206,-0.0041493789472114,0.0560745932597008,-0.0340909136390791,0.4416668716852482,0.1880110272126345,-0.0549937127920624,0.057532114240263,19.50381623439297,0.4582566375187058,6.062956942704296e-11,3.5303481011384834,0.3578422397620672,0.1840184746910873,45.85922263136291,20.90634552299928,-0.0505979772256105,-0.048152641543312,-0.1980962841507011,-0.0708748749616796,0.3240026647426194,1.104442273789103,0.6195127118880825,4.5635834767395975e-11,-0.232979918652628,0.0321169574425181,0.9035796446390172,0.2744294486486469,0.2468354430379746,0.120253164556962,-0.4113924050632911,0.1075949367088607,0.120253164556962,-0.0696202531645569,0.0949367088607594,0.0443037974683544,-0.3481012658227848,0.0063291139240506,0.0569620253164556,0.3227848101265823,0.0189873417721518,0.1962025316455696,0.1455696202531645,0.0569620253164556,0.0063291139240506,0.4240506329113924,-0.1455696202531645,0.0443037974683544,0.0316455696202531,-0.2974683544303798,0.0316455696202531,0.120253164556962,0.2088607594936709,-0.0822784810126582,-0.3734177215189873,0.1708860759493671,-0.0316455696202531,0.0822784810126582,True,True
2023-07-07,development,Hang Seng Index,^HSI,0316.HK,OOIL,Commerce & Industry,0.0808753921398526,-0.0291138696809114,5.43,0.0010145945647097,0.0798607975751428,2023-06-30,0.0648429023039729,0.1168968375792449,-0.1078548748592145,0.0354169220072455,0.050075818364188,-0.0268199436290891,0.8739491057340032,0.2949065686301453,0.119475383196383,0.0865935461881738,18.208404089646507,-0.913093213256778,2.66807818321418e-10,3.3299284445425417,0.3448348518403852,0.1768291315126878,49.04630061395157,17.50929374909931,0.0125240699580904,-0.0243347841145179,-0.37218406803692,-0.062925371518315,0.3587402966096867,0.9612381299209584,-0.4411636781905653,2.0663577463784166e-10,-0.0994760234642804,0.0314792706168076,0.9319872946844684,0.3080372092069582,0.4493670886075949,0.3607594936708861,-0.1455696202531645,0.4746835443037974,0.0063291139240506,0.1455696202531645,0.4873417721518988,0.2974683544303798,0.3607594936708861,0.1455696202531645,-0.310126582278481,-0.310126582278481,0.4240506329113924,0.1075949367088607,0.120253164556962,0.0063291139240506,0.1962025316455696,0.2848101265822784,0.4240506329113924,0.1075949367088607,-0.3354430379746835,-0.2088607594936709,0.1329113924050633,-0.1329113924050632,-0.3987341772151899,0.3481012658227848,0.0063291139240506,0.1455696202531645,-0.0063291139240506,0.2721518987341772,True,True
2023-07-07,development,Hang Seng Index,^HSI,0322.HK,TINGYI,Commerce & Industry,-0.0541871519719298,-0.0291138696809114,5.43,0.0010145945647097,-0.0552017465366395,2023-06-30,0.0133111172102897,0.0960277451807376,-0.0526137467479064,0.0203973186134063,0.0448276177326449,-0.0212071663152777,0.8421648138296961,0.3616571107657346,0.0958327815903461,0.1624372767152409,17.90994553822911,-0.2675546949642464,2.759989863923816e-10,2.720096971445097,0.2427733859099044,0.1198284457409868,51.260772535680886,12.891495896172907,0.0183946680966731,-0.0773640357500146,-0.1158607110051068,-0.0110969957103681,0.2570275648925007,0.944542216751896,0.102891112315948,2.33562267736766e-10,-0.054258608976287,0.0273935304989351,0.4537766834375401,0.2417460146762352,0.069620253164557,0.2848101265822784,0.0569620253164556,0.3607594936708861,-0.0569620253164557,0.3734177215189873,0.4620253164556962,0.3987341772151899,0.2848101265822784,0.3607594936708861,-0.4113924050632911,0.120253164556962,0.4493670886075949,-0.2088607594936709,-0.2088607594936709,-0.3227848101265823,0.2974683544303798,-0.1835443037974683,0.4620253164556962,-0.0443037974683544,0.2974683544303798,0.2215189873417721,-0.1962025316455696,-0.1835443037974683,-0.1582278481012658,0.4620253164556962,0.120253164556962,-0.0696202531645569,-0.3734177215189873,-0.0569620253164557,True,True
2023-07-07,development,Hang Seng Index,^HSI,0386.HK,SINOPEC CORP,Commerce & Industry,-0.0239651743212881,-0.0291138696809114,5.43,0.0010145945647097,-0.0249797688859978,2023-06-30,0.0361174943896029,-0.0321603372578304,0.0150014994362326,-0.0161867513122004,0.0248869132504476,-0.0280777522876723,0.3492065771838438,0.1282715170556487,0.0002295008657259,-0.0229091629095547,19.93519885504225,-0.694032919320967,3.338972924993715e-11,3.064855155915826,0.2465183687368608,0.1827735859138253,45.94991790876183,14.092619836529078,-0.0234040448452248,0.2707709502657371,-0.1095155306271763,-0.0404076347388695,0.2707454331283853,0.9105171817245898,0.6764787336705017,2.9254124567165006e-11,-0.0754249617713398,0.0288080625495611,0.623746183605638,0.2444918579506527,0.2974683544303798,-0.4240506329113924,0.2974683544303798,-0.0316455696202531,-0.3607594936708861,0.0822784810126582,-0.0316455696202531,-0.0822784810126582,-0.0316455696202531,-0.2848101265822784,0.1962025316455696,-0.1962025316455696,-0.2088607594936709,-0.0569620253164557,-0.1835443037974683,0.0443037974683544,0.0189873417721518,-0.0316455696202531,0.120253164556962,0.4240506329113924,0.310126582278481,0.0189873417721518,-0.1708860759493671,-0.2468354430379746,0.2468354430379746,-0.2215189873417721,0.1075949367088607,0.0443037974683544,-0.3227848101265823,-0.0316455696202531,True,True
