forecast_month,market_return,exports_yoy_lag2,imports_yoy_lag2,cli_gap_lag2,reer_12m_lag2,benchmark_ma12
2010-12-31,-0.0027868020110801,24.93848,27.97583,0.5026047754100063,0.728335391576751,-0.009402330530002759
2011-01-31,-0.0166811017933135,34.70977,35.32123,0.6505379540590042,2.856214597301032,-0.011139869034601466
2011-02-28,0.0516416804730504,18.2001,25.08998,0.8188705533009966,2.1743424561299074,-0.003387843991436617
2011-03-31,-0.0050349410465084,36.13095,50.85992,0.9839275687750018,2.22283943867132,-0.0010762434211152583
2011-04-30,-0.0095293590049809,4.60546,19.46642,1.1276794900600038,0.7591899965673665,-0.003103871801803326
2011-05-31,-0.0617410645466609,34.99363,25.65576,1.2326001105240039,1.1922700791742624,0.003337996772668424
2011-06-30,0.014069852407454,30.76114,25.59138,1.2798553811030047,0.2619736028799613,0.00659238583393749
2011-07-31,-0.0239399615287787,16.49755,24.53151,1.2587435823970026,-1.7275787503983175,0.014333020597449163
2011-08-31,-0.0430735134073998,17.42372,20.59814,1.161301715674,-2.033358970840582,0.0029458993155549074
2011-09-30,-0.0978760130893441,21.87592,27.81561,0.995038330404995,-1.2995733670885468,-0.0016351334541243677
2011-10-31,0.0432007076781877,22.96762,27.75889,0.7727402690100007,0.8189397085771377,-0.010715760363643525
2011-11-30,-0.066651331285259,17.32317,20.98582,0.5264391206710002,4.409415248363269,-0.018863047228548004
2011-12-31,-0.0722609771397682,15.95002,27.32137,0.27844744477299344,7.058305442091384,-0.018200153929552768
2012-01-31,0.0492906424349506,14.28305,21.51732,0.05814460444000247,5.623629842234457,-0.02398966852361011
2012-02-29,0.0666651934246029,14.0955,12.75519,-0.11272761680170618,5.96335439051825,-0.018492023171254767
2012-03-31,-0.0704707257902983,-2.611396,-15.71563,-0.2220919354322035,6.925437190049433,-0.017240063758625395
2012-04-30,0.0674366759750295,16.86864,31.57468,-0.28921520583709537,4.598300608763628,-0.022693045820607882
2012-05-31,0.0022365077216397,10.08165,7.198631,-0.34385197237810416,6.398472876015271,-0.016279209572273686
2012-06-30,-0.0669436035000945,4.756085,1.017019,-0.38587120583869705,7.67294792522597,-0.01094774521658197
2012-07-31,-0.0536949055774718,13.42219,10.45004,-0.4031683512558999,8.438537061595719,-0.01769886654221101
2012-08-31,-0.0564521515937288,12.68457,9.320179,-0.39487091021200627,8.08795321407716,-0.020178445212935433
2012-09-30,0.0392404245694271,0.8812077,2.729738,-0.36241200013930097,7.780246908466593,-0.021293331728462855
2012-10-31,-0.0168388276618705,2.769784,-1.873975,-0.30374303172310135,6.48246324275128,-0.00986696192356525
2012-11-30,-0.0524232092456786,12.35929,6.518601,-0.21326723355849708,2.576588006155367,-0.014870256535236768
2012-12-31,0.1647819138786195,8.8345,-2.640131,-0.07803877076290178,1.6813131431331563,-0.01368457969860507
2013-01-31,0.062951817379381,2.790243,-0.3654249,0.10093540330299788,2.594213738174256,0.00606899455292724
2013-02-28,-0.0050557828378181,13.80949,7.192338,0.3153338213409995,1.6369523143430875,0.00720742579829644
2013-03-31,-0.0690040935090472,21.32692,25.89482,0.543020625351005,1.7704914748682077,0.0012306777764280233
2013-04-30,-0.0193313306434834,26.1708,-8.691967,0.7395303569250018,4.931913773509544,0.0013528971331989482
2013-05-31,0.0629920067541034,12.60364,16.84596,0.8865169808729974,4.673248957064913,-0.0058777700850104605
2013-06-30,-0.1692332417789819,13.54045,14.47341,0.983562607124,5.655804823209998,-0.0008148118323051528
2013-07-31,-0.0034686378281278,0.8829274,0.4256975,1.0480326431080016,5.913803667904127,-0.009338948355545771
2013-08-31,0.053659145003321,-1.324017,1.698504,1.1020160635190024,6.933440188743889,-0.005153426043100437
2013-09-30,0.040289593570522,4.558377,8.527325,1.154835160340994,8.025940205757687,0.004022515339987046
2013-10-31,-0.0147699830612015,7.908765,9.58178,1.2060752207210044,8.915916943983326,0.004109946090078288
2013-11-30,0.0271051738513428,-1.465134,4.46278,1.2423716361600015,9.451300325141743,0.004282349806800705
2013-12-31,-0.045682375653989,4.724432,6.398573,1.247187149537993,7.767015913433228,0.010909715064885821
2014-01-31,-0.0563107659362822,12.95674,7.129725,1.2052367242429938,7.6292323277119545,-0.006628975729498221
2014-02-28,-0.0107180890105995,1.534345,4.592695,1.1121605886339978,8.623353819139613,-0.01656752433913682
2014-03-31,-0.0151068586788376,9.169632,9.629517,0.9709412594660023,9.578573017059222,-0.017039383186868606
2014-04-30,0.0057422294109015,-16.42766,11.97278,0.8049232211839978,7.572460452803043,-0.012547946951017805
2014-05-31,-0.0010196704567277,-3.794465,-9.361629,0.632103136558996,4.240963872036407,-0.010458483613152394
2014-06-30,0.0040077988104965,1.640353,1.227821,0.4702662359109979,0.6383527972159797,-0.01579279004738832
2014-07-31,0.0820459183063713,8.091085,1.596727,0.3288677168840053,-1.0551354827739945,-0.0013560366649317866
2014-08-31,-0.0051018124796708,6.112257,2.797307,0.21072873174499307,-1.8642971857290025,0.005770176346276471
2014-09-30,0.0470721315734401,14.29068,-2.000034,0.12152526323700386,-2.206874654460167,0.0008734298893604877
2014-10-31,0.0231211817677916,9.695638,-0.6935487,0.06434857835300534,-1.1192948939337977,0.001438641389603662
2014-11-30,0.1131512599871467,13.06725,3.997243,0.029139921484997444,1.2120146132931664,0.00459623845868642
2014-12-31,0.2295838442164868,10.33641,2.933273,0.02311876632400356,4.219105101405951,0.011766745636670078
2015-01-31,-0.0285089843344916,4.796015,-5.566746,0.049175295368996785,5.176411703909034,0.03470559729254306
2015-02-28,0.0395214715347105,6.791213,-6.052404,0.10709314270999926,5.551580985618587,0.037022412426025615
2015-03-31,0.1256523357857286,-2.412668,-17.10163,0.17554826227899412,4.708046317213532,0.04120904247146811
2015-04-30,0.1591083263559998,49.64902,-19.11944,0.24590730641699565,6.449616730300023,0.05293897534351529
2015-05-31,0.0189647337458627,-14.14244,-12.88174,0.31198801158599565,10.483790952566796,0.06571948342227348
2015-06-30,-0.0790268691788167,-5.743361,-15.30353,0.34231875304800496,12.218405318922642,0.06738485043915601
2015-07-31,-0.1586731495322553,-2.274683,-15.36451,0.2857916298650025,11.556151050701601,0.06046529477337992
2015-08-31,-0.12550066420952,-0.04098625,-9.804594,0.12482663918200387,12.774734522543852,0.04040537245349437
2015-09-30,-0.0498132505690396,-9.062414,-8.984389,-0.10540108019560535,14.542927706837116,0.030372134809340267
2015-10-31,0.098380750739647,-5.968185,-14.34124,-0.3446607098862984,13.024535180410467,0.022298352964133628
2015-11-30,0.009106476713951,-4.227304,-20.34985,-0.5456374434374993,10.99319467393698,0.028569983711788243
2015-12-31,0.0451168066455274,-6.323424,-17.71929,-0.6781142875734929,7.573708095887022,0.019899585105688605
2016-01-31,-0.2361974267670543,-8.376444,-11.74657,-0.7529772623052935,6.715997568643206,0.004527331974775318
2016-02-29,-0.0235674316291829,-2.848916,-8.89004,-0.8004663217423058,4.675135266526831,-0.01278003822793824
2016-03-31,0.1118765800181096,-13.92543,-17.55619,-0.8257541647805056,3.4612591638490953,-0.018037446824929356
2016-04-30,-0.0192449985242415,-29.93172,-18.54196,-0.8157220685496043,2.5649552018323307,-0.019185426472230937
2016-05-31,0.0040497596569206,6.332247,-9.60912,-0.7681554951142004,-0.36225918819218217,-0.03404820354558438
2016-06-30,-0.0049466533907729,-4.330046,-8.37958,-0.6922686967429996,-1.3330069144868673,-0.03529111805299622
2016-07-31,0.0157320576742616,-7.783116,-2.802655,-0.5943314202193051,-0.47242852614740594,-0.029117766737325912
2016-08-31,0.0379302387294124,-7.171986,-9.115207,-0.4691525027244978,-3.4154456885710394,-0.014583999470116167
2016-09-30,-0.0226447018265787,-4.144737,-8.310314,-0.31632302365480314,-6.750521549781963,-0.0009647575585384661
2016-10-31,0.0251926956481565,-5.309765,-2.705265,-0.14848052980680393,-7.8921785240830715,0.0012992881699999419
2016-11-30,0.0587051819095414,-9.93797,-1.506773,0.03135069258499357,-8.030476033119626,-0.0047997164209576
2016-12-31,-0.0665892374564016,-6.325745,0.4885095,0.20409720010499655,-7.221051938647882,-0.0006664909879917335
2017-01-31,0.0232556120634779,-2.530803,2.358546,0.35475159395099354,-8.056698471251721,-0.009975327996485817
2017-02-28,0.0189604219330004,-4.998043,6.469987,0.4694972782720015,-7.1582394921056665,0.0116457585727252
2017-03-31,0.0009379261520763,6.02404,13.52468,0.550029644088994,-6.945711138484856,0.015189746369573808
2017-04-30,-0.0047275241039574,-0.1431434,43.4697,0.6018170316509952,-8.700997199980343,0.0059448585474043665
2017-05-31,0.015327816485648,13.80675,19.82387,0.6323419266209953,-7.752992456580898,0.0071546480824280405
2017-06-30,0.0485927362940472,8.22665,14.03552,0.6554006789429963,-6.484977196928854,0.008094486151488658
2017-07-31,0.0191965833669929,6.612123,11.2686,0.6816888702749964,-6.296480276864913,0.012556101958557
2017-08-31,0.0222814629490475,9.630075,16.85954,0.7142061564750009,-4.157586193120366,0.012844812432951274
2017-09-30,0.0037630992140584,6.647148,11.80303,0.7409390294120044,-2.5254441585533582,0.011540747784587533
2017-10-31,0.0434124588628623,5.914298,13.32619,0.7474184872600063,-0.8807839379526228,0.013741397871307293
2017-11-30,-0.0001547520102125,9.505921,21.28213,0.7211923434809933,0.2270877292638529,0.015259711472532774
2017-12-31,0.0061590723444044,6.102841,15.00276,0.6574240367779964,0.8652694942299366,0.01035471697921995
2018-01-31,0.059017334714321,12.42406,19.03765,0.5566515229359936,0.48406695109295406,0.01641707612928712
2018-02-28,-0.0608076409722695,13.03611,10.81582,0.42457642938700246,-0.2022808316418101,0.019397219683524043
2018-03-31,-0.0315951018071718,8.886755,31.29633,0.2833783935300005,0.34731823839730946,0.012749881108084884
2018-04-30,-0.0370030380637516,42.65745,5.732651,0.1425031979640039,3.946596040469297,0.01003879544481421
2018-05-31,0.0120383607641709,-2.342488,17.13697,0.005836460457999237,3.7274891796510223,0.007349169281498026
2018-06-30,-0.079731985680663,11.36408,18.8059,-0.13768328688129827,5.036370600381268,0.0070750479713749355
2018-07-31,0.0019007950360947,12.47322,25.78836,-0.3035988628507056,5.78550234449704,-0.003618678859850915
2018-08-31,-0.0534732527331449,11.52331,16.5075,-0.5032975005678963,4.6571169581945515,-0.005059994554092432
2018-09-30,0.030817278022674,10.70703,24.56146,-0.7320616146290035,2.0054497043390684,-0.011372887527608464
2018-10-31,-0.0865256045874378,9.294794,19.42889,-0.9732980634213959,0.37646167604545866,-0.0091183726268905
2018-11-30,0.0059653919645423,15.47219,16.90214,-1.2105599317395956,-0.28481690631331213,-0.019946544581082176
2018-12-31,-0.0524238061985276,13.63181,17.34228,-1.4415213775026956,-1.0654127375244293,-0.01943653258318594
2019-01-31,0.0615040528267982,4.917934,3.203514,-1.6505047934822983,-1.3636006376921084,-0.024318439128430274
2019-02-28,0.1363599300872362,-3.43222,-5.268766,-1.8144668634189998,-0.32879511570246267,-0.024111212619057174
2019-03-31,0.053838990271112,8.083597,-0.7915964,-1.8996558832109969,-0.21762272645928782,-0.007680581697431697
2019-04-30,0.0104990335745878,-21.99322,-3.958457,-1.8927414399133937,-0.8872397788691644,-0.0005610740242413809
2019-05-31,-0.0751832136875663,14.45563,-4.210064,-1.811785846553093,0.5953300469925926,0.003397431945620236
2019-06-30,0.0525379083858137,-3.681031,3.154933,-1.6915555033377956,-0.1348341259346575,-0.00387103259202453
2019-07-31,0.0025505988935066,1.04335,-7.129929,-1.5609558360973068,-1.7697373189343724,0.007151458580181863
2019-08-31,-0.0093701364685205,-0.5266364,-5.014657,-1.4280889073370986,-2.5962321248640507,0.007205608901632854
2019-09-30,0.0039242930694793,1.684972,-7.091843,-1.3125333798376033,0.23317376653293476,0.010880868590351554
2019-10-31,0.0187558736037924,0.7679265,-3.513707,-1.2237665406312033,0.4690953692406685,0.008639786510918662
2019-11-30,-0.0150558484489895,-4.405845,-10.04435,-1.1575923585893975,-0.36508694153740695,0.01741324302685451
2019-12-31,0.0676349948764265,-1.966654,-6.950545,-1.098316629038706,0.9632971286702263,0.015661472992393528
2020-01-31,-0.0228835931590332,-1.25358,2.90176,-1.0181092577353041,2.684387357654683,0.025666373081973035
2020-02-29,-0.0160754725314671,7.383246,13.99574,-0.9044355055111026,1.0275985255608688,0.01863406924982042
2020-03-31,-0.0666081477913049,-3.690774,-12.69934,-4.977809318159004,2.3008275262846434,0.005931119031595145
2020-04-30,0.0596117371482289,-42.82631,2.24925,-12.986632782703794,2.2705544658471633,-0.004106142473606263
2020-05-31,-0.0117128183618557,-8.302175,-3.630855,-14.470635111868702,2.941576110987776,-1.3417175802838086e-05
2020-06-30,0.0739823599789293,3.280777,-13.97695,-7.984043245243299,3.0157675138167583,0.005275782434673045
2020-07-31,0.1200422176721343,-0.5442249,-11.82502,-4.344330345076202,2.373256027583337,0.0070628200674326775
2020-08-31,0.0254806257955131,-1.458116,-1.294398,-1.0123706248196953,1.6260592517297168,0.016853788298984984
2020-09-30,-0.0486759732483168,7.191572,-0.08219779,-0.045824454797198655,1.1729604283244432,0.01975801848765445
2020-10-31,0.02325498295213,10.70832,0.9124893,0.9883142537530034,3.3209695005773865,0.015374662961171444
2020-11-30,0.0548877449623343,8.892201,11.99545,1.9856666262119944,5.065103987683672,0.015749588740199577
2020-12-31,0.0493712831925758,12.4683,7.59763,2.3113811115549936,5.097248543189803,0.021578221524476558
2021-01-31,0.0266354230714238,21.28194,5.024899,2.5291811115930045,3.6532483356420453,0.020056245550822336
2021-02-28,-0.00284412169953,17.60458,5.999927,2.6234909224850043,3.96327236431373,0.024182830236693754
2021-03-31,-0.0555552891883959,26.13203,33.50031,2.603337257053994,2.927881959383938,0.02528544280602184
2021-04-30,0.0147724093964463,152.5539,21.94395,2.460130613670003,2.2772465918206253,0.026206514356264265
2021-05-31,0.0398099064382133,27.55994,35.23055,2.216998568048993,1.163152897714781,0.022469903710282374
2021-06-30,-0.0203747049905196,31.44545,43.43481,1.900118934795998,0.31222666640642327,0.026763464110288127
2021-07-31,-0.0823307511305859,27.91528,50.53556,1.5309736550409951,2.2526721697734287,0.01890037536283405
2021-08-31,-0.0011563123248112,31.31969,36.40448,1.127368639994998,4.098957243815438,0.002035961295940702
2021-09-30,0.0125663487444178,20.49769,31.26088,0.7159994200080035,4.9725679088867825,-0.00018378354741965648
2021-10-31,0.0086730670571206,24.38383,29.90569,0.3270112545539945,3.5585973742231047,0.0049197432853082266
2021-11-30,-0.0157567320362854,28.07697,17.95097,-0.011320757528594072,1.8361678936269277,0.003704583627390777
2021-12-31,0.02217355795797,28.50317,22.7418,-0.28507728744649796,2.701677568486116,-0.0021824561224941977
2022-01-31,-0.0792911908413778,21.74874,29.31023,-0.5088335640689934,3.7999788304278637,-0.004448933225378014
2022-02-28,0.0039101589169465,22.07733,20.41524,-0.7181287504677982,4.663583994360976,-0.013276151051444815
2022-03-31,-0.081608143184205,22.42299,21.55151,-0.9534262356692977,3.1516753773053408,-0.012713294333405107
2022-04-30,-0.0501049105118571,4.383029,10.15416,-1.226102507908493,2.4729710702827035,-0.014884365499722533
2022-05-31,0.0185703975961804,11.30186,0.4841883,-1.5103978948414039,3.417487561692023,-0.020290808825414484
2022-06-30,0.0918241860065069,2.673802,1.903349,-1.7707856809261955,2.633044207281565,-0.02206076789558389
2022-07-31,-0.072800708824154,14.08656,0.34657,-1.9793561138793052,-0.9653192152868195,-0.012710860312498351
2022-08-31,-0.0221273820727514,17.35416,0.9165368,-2.1175035449588933,-0.718433662233886,-0.01191669012029569
2022-09-30,-0.0695255526998348,19.85798,4.766296,-2.1797079943729045,0.47818647522850366,-0.013664279265957374
2022-10-31,-0.0810414830625774,6.675979,-1.458665,-2.1431560869295936,-1.3672698766214797,-0.020505271052978426
2022-11-30,0.0936168486076667,6.05991,0.7600707,-2.001888272733595,-1.853606833969501,-0.02798148356295326
2022-12-31,0.0048131598861225,0.5134078,-1.354229,-1.759894586245494,-4.207836422877387,-0.01886701850929058
2023-01-31,0.0710843745729619,-7.3857,-9.866065,-1.410968800338793,-7.3344946371251885,-0.020313718348611207
2023-02-28,-0.0212496690508068,-7.732184,-6.027371,-0.9635324623233998,-7.692524921634525,-0.007782421230749566
2023-03-31,-0.0045638281320741,-10.43176,-21.2781,-0.4567143406574985,-6.290716012729892,-0.009879073561395673
2023-04-30,-0.005405940378365,-0.6198332,3.373672,0.05561042730199972,-7.014077287681064,-0.003458713973718098
2023-05-31,-0.0589237616306146,12.71635,-1.511354,0.5407867498129946,-8.113920051934652,0.00026620020407291034
2023-06-30,0.0114934016059589,9.368918,-6.240058,0.9783579089120025,-7.4803199880554505,-0.006191646398160006
2023-07-31,0.0438350047471161,-8.00113,-6.833636,1.3671481941159982,-5.4711562042334965,-0.012885878431539008
2023-08-31,-0.0641256169033219,-13.98503,-7.875892,1.710426911043001,-7.578048364124623,-0.003166235633933164
2023-09-30,-0.0203232035376856,-14.54548,-12.58728,1.9865204853259968,-9.871329765887626,-0.006666088536480705
2023-10-31,-0.0322279383120971,-9.163931,-7.81089,2.1646226456950046,-7.389691010298582,-0.0025658927729682716
2023-11-30,-0.021591765583274,-5.80136,-4.957932,2.2236712976179973,-6.5463263660695326,0.0015019026229050863
2023-12-31,-0.0187928404088388,-8.127828,-0.3544473,2.1675439664799967,-5.130760185928396,-0.008098815226339972
2024-01-31,-0.0649476075251218,-0.4972134,-0.775952,2.011410504805994,-4.05931735490338,-0.010065981917586748
2024-02-29,0.089410516231652,0.6065742,1.570229,1.7826799477689974,-4.050508321878454,-0.02140198042576039
2024-03-31,0.0060678765504889,3.984575,14.76037,1.5129209772370018,-5.486748026991151,-0.012180298318888824
2024-04-30,0.0187379377449108,0.4113097,-13.52901,1.231601988877003,-3.540526177510883,-0.011294322928675238
2024-05-31,-0.006812093193826,-10.61466,0.9643559,0.9626146701379952,-4.381068930858866,-0.009282333085068924
2024-06-30,-0.0335922109906974,-4.032474,2.032787,0.7242381555989965,-2.959998853363821,-0.004939694048669873
2024-07-31,-0.0056723029832763,6.22413,0.69245,0.5275923431269973,-2.2488504541714582,-0.008696828431724564
2024-08-31,-0.035680526734751,9.907223,1.668804,0.381576931622007,-0.12737547093141233,-0.012822437409257266
2024-09-30,0.1903515206044268,5.140474,2.824649,0.3052305938749953,0.6541972847414979,-0.010452013228543023
2024-10-31,-0.0320704596066949,9.484483,2.451207,0.312119997132001,-0.21634459047340515,0.007104213783299678
2024-11-30,0.0065423499344454,2.110854,-0.04660769,0.4066768904390017,-0.7370250241837684,0.007117337008749861
2024-12-31,0.0046691859255929,11.9368,-4.152856,0.5631556605469967,-0.4221907054953289,0.009461846635226477
2025-01-31,-0.0304022775315768,8.16112,-1.480538,0.7220906413920005,0.6468448987831943,0.011417015496429121
2025-02-28,0.0189362786065068,9.158051,-1.742967,0.8425783579859996,0.6623440549832882,0.014295792995891203
2025-03-31,-0.0007046093053055,5.406219,-14.7347,0.8982944455780029,1.471852042402988,0.008422939860462436
2025-04-30,-0.0304912180476151,0.774578,7.314909,0.8825682072140069,-1.6139523498747699,0.007858566039146236
2025-05-31,0.018306076974019,11.57452,-4.178979,0.7950370247619958,-1.552207776443204,0.003756136389769077
2025-06-30,0.0246530435474205,7.560472,-0.6650293,0.6469753838090071,-4.068235023041977,0.005849317237089494
2025-07-31,0.0348302173018186,5.444958,-0.9998703,0.46446277970200356,-4.4702005519102865,0.010703088448599319
2025-08-31,0.0983416159632675,4.287491,-1.207416,0.2621397968679986,-5.106231548626838,0.014078298472357227
2025-09-30,0.0315059246271491,7.375035,3.220643,0.04387342514600334,-5.168287926368076,0.02524681036385877
2025-10-31,-4.309713231620549e-06,5.282821,2.754843,-0.1847617828725987,-4.892955620524919,0.012009677365752295
2025-11-30,-0.0248743916584039,7.357074,4.442836,-0.42143291623320067,-4.238503592985476,0.014681856523540903
2025-12-31,0.0225595483435867,-0.6143563,1.258608,-0.655382514938907,-4.510437297019177,0.012063794724136793
2026-01-31,0.0163666268383,6.804588,3.934772,-0.8638546086519057,-3.7786270437185854,0.013554658258969609
2026-02-28,0.0009153668637083,5.246354,3.065532,-1.0383499931736964,-3.6626011753571497,0.01745206695645934
2026-03-31,-0.0569105706828185,10.99187,29.36653,-1.1702187965305058,-4.130878528897131,0.015950324311226134
2026-04-30,0.0772223440488542,39.63636,13.70102,-1.2588216787773945,-2.2300757993874876,0.011266494196433384
2026-05-31,0.0174880712497831,0.9284486,25.02183,-1.317826007552,-0.21111987349113903,0.02024262437113916
2026-06-30,0.0176896792857199,13.75159,25.05253,-1.3656096465351055,1.4832774458846565,0.020174457227452834
