mean_momentum,mean_return,count
-0.2448272098253379,-0.008226715099208751,18
-0.01209298498771465,0.02576868386003809,18
0.046712463661005156,0.010051613700731593,18
0.08640461357305401,0.017433673855685585,18
0.12536134972015317,0.003964712336762208,18
0.1487741030858854,0.013345953137872466,18
0.16593997169391603,0.015681022597213726,18
0.18819782244995473,0.003933838298628773,18
0.22925700381409853,0.0008415518984674846,18
0.35250047492764264,0.0012497970393095111,18
